"Gender","ForeignWorker","Single","Age","LoanDuration","LoanAmount","LoanRateAsPercentOfIncome","YearsAtCurrentHome","NumberOfOtherLoansAtBank","NumberOfLiableIndividuals","HasTelephone","MissedPayments","NoCurrentLoan","CriticalAccountOrLoansElsewhere","OtherLoansAtBank","OtherLoansAtStore","HasCoapplicant","HasGuarantor","OwnsHouse","RentsHouse","Unemployed","JobClassIsSkilled","CheckingAccountBalance","SavingsAccountBalance","YearsAtCurrentJob"
"1","0","0",48,12,5003,4,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",29,20,5003,4,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",35,21,5003,2,4,2,1,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",61,35,5003,1,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",46,36,5343,3,2,2,1,"1","1","0","1","1","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",29,24,5003,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",23,21,9385,1,4,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"1","0","0",26,21,3609,3,2,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,21,5003,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",36,12,1277,1,4,2,1,"0","1","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,9,2063,4,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",28,21,11101,4,4,2,1,"0","1","0","0","0","0","0","0","1","1","0","0","lt_0","geq_100_lt_500","geq_4"
"1","0","1",29,9,5003,1,4,3,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,48,15672,2,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",40,36,5003,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",31,21,1559,1,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,9,3343,2,2,1,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,6,5003,3,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,36,5003,2,4,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","0",23,21,1246,4,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",29,21,1047,1,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",26,12,1101,3,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,18,2028,1,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",46,24,5479,2,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","1",29,36,5003,1,4,1,1,"0","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",28,22,4817,2,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,12,5003,1,4,2,1,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,11,5003,1,4,1,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",35,6,4413,1,4,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",46,12,5003,1,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,31,5003,3,3,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",36,21,5003,4,4,1,1,"1","1","0","0","1","0","0","0","0","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",34,18,4594,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,21,5262,1,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",52,21,3578,1,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,13,5003,1,3,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","0",43,21,931,1,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",29,21,2325,4,1,1,1,"1","1","1","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",45,21,362,1,4,2,1,"1","1","0","1","0","0","0","0","1","1","0","1","lt_0","geq_500","geq_4"
"0","0","0",41,12,5003,4,4,1,2,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","1","1",32,21,5003,1,2,2,1,"0","1","0","1","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",36,21,5003,1,4,2,2,"1","1","0","0","1","0","0","0","1","0","1","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,40,10222,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",29,45,5003,4,3,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","0",36,24,947,1,4,2,1,"1","1","0","0","1","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"0","0","0",29,9,5003,1,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",22,21,5003,3,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",29,12,5003,1,4,1,1,"1","1","0","0","0","0","0","0","1","1","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,21,5284,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,21,3431,1,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",63,21,13756,1,4,2,1,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",59,21,3079,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,21,2134,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",29,48,5003,1,4,1,1,"0","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",29,21,5003,1,4,1,2,"1","1","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","1",37,21,1445,4,2,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,21,5003,4,4,2,1,"0","1","0","0","1","0","0","0","1","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,21,2743,4,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,21,5003,1,4,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",47,21,5003,4,2,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",29,12,5003,4,2,2,2,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,24,5003,1,4,2,2,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,15,1680,2,2,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",29,14,2576,1,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",29,21,5003,1,4,2,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",40,21,5003,1,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",29,10,5003,4,4,2,1,"0","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",27,21,1478,1,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","lt_1"
"0","0","0",29,21,5003,1,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"0","0","1",29,35,7476,4,1,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",47,21,5003,1,4,2,1,"0","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",42,25,5003,3,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","0","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",27,24,3965,1,2,2,1,"0","0","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",63,21,5003,1,4,2,1,"1","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",22,21,5003,1,2,2,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,6,5003,3,4,1,1,"1","1","0","0","1","0","0","1","1","0","0","0","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,21,1744,4,1,2,1,"1","0","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"0","1","0",44,21,5003,1,2,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",32,7,2179,2,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",37,48,12749,4,1,1,1,"1","0","0","0","1","0","0","0","1","0","0","1","lt_0","geq_500","geq_1_lt_4"
"0","0","0",29,36,5003,2,3,1,1,"1","1","0","0","1","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",29,15,5003,2,3,2,1,"1","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"0","0","0",26,21,5003,1,4,2,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","geq_100_lt_500","geq_1_lt_4"
"1","0","0",23,12,1534,1,1,2,1,"0","1","0","0","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",38,21,5003,1,2,2,1,"1","1","0","0","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","0",30,21,2708,2,4,2,1,"1","1","0","0","1","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"0","0","0",26,18,5003,1,4,2,1,"0","1","0","0","1","0","0","0","1","1","0","1","lt_0","lt_100","lt_1"
"0","0","1",32,42,8547,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",56,13,4796,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",24,12,4796,2,4,1,1,"1","1","0","0","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",26,30,4796,2,2,1,1,"0","1","0","1","1","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",56,42,1339,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","lt_1"
"0","0","0",65,24,1271,4,4,2,1,"0","1","0","1","0","0","0","0","0","1","0","1","lt_0","geq_500","geq_4"
"0","0","1",56,42,4796,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",50,6,4796,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",19,11,4796,2,3,1,1,"0","1","0","1","0","0","0","0","0","1","0","1","geq_200","lt_100","lt_1"
"1","0","1",41,26,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",34,24,2325,4,4,1,1,"0","1","1","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",56,24,4796,2,4,1,1,"0","0","0","1","0","0","0","0","0","0","0","1","geq_200","geq_100_lt_500","geq_4"
"1","0","0",35,42,1754,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","0","geq_200","lt_100","geq_4"
"1","0","1",56,12,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",46,42,8957,4,4,1,2,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",56,14,8978,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","0",28,12,4073,4,4,3,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",35,42,1146,4,4,1,1,"0","1","0","1","1","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",27,42,4796,4,2,2,1,"0","1","0","1","0","0","0","0","0","0","0","0","geq_200","lt_100","geq_1_lt_4"
"0","0","0",25,42,1964,3,4,1,1,"0","1","0","0","0","0","0","0","0","0","1","0","geq_0_lt_200","geq_500","geq_1_lt_4"
"1","0","1",41,42,4796,4,4,1,2,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,24,1408,3,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",25,30,3321,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",24,12,4796,4,1,1,1,"0","1","0","0","1","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","lt_1"
"0","0","0",31,10,4796,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","lt_1"
"1","0","1",56,18,4796,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",32,42,4796,4,4,1,2,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","0",56,42,915,4,2,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,4796,4,4,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",32,42,4610,3,2,1,1,"0","0","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",38,42,4796,4,4,1,1,"0","1","0","0","0","0","0","0","1","1","0","1","lt_0","lt_100","geq_4"
"1","0","1",23,42,4303,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",56,42,1516,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","geq_500","geq_4"
"1","0","1",38,42,782,4,4,3,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,24,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,7336,3,4,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",56,18,2527,4,4,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"0","0","1",56,6,4796,4,1,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",26,48,4788,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",31,42,6185,4,4,1,2,"0","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"0","0","1",24,42,4796,1,4,2,1,"0","1","0","1","0","0","1","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,1905,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",28,12,951,4,2,4,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_4"
"1","0","1",29,21,1853,2,1,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",56,18,727,4,4,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"1","0","0",54,42,1181,4,3,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","geq_500","geq_4"
"0","0","0",56,42,2101,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,1979,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",38,42,5800,4,2,2,2,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",56,42,1147,4,4,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",26,42,3198,1,4,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",56,42,1375,4,4,1,1,"0","1","0","1","1","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,11328,4,4,1,1,"1","0","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",35,42,6140,4,4,2,1,"0","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",56,12,735,4,4,2,1,"1","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"0","0","1",56,42,1361,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,24,4796,4,4,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",36,18,2682,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",34,15,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"0","0","0",32,18,1530,4,2,1,1,"0","1","0","1","1","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"0","0","0",23,30,2406,4,3,1,1,"0","1","0","0","0","0","0","0","0","1","0","1","geq_200","geq_500","lt_1"
"0","0","1",29,26,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","geq_500","geq_4"
"0","0","0",33,18,4796,4,4,1,1,"1","1","0","1","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",56,12,4796,4,2,2,1,"0","0","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",45,42,4796,3,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",25,9,866,4,4,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",39,4,3380,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","0",56,24,2679,4,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",56,42,5144,4,4,3,1,"1","1","0","1","0","0","0","0","0","1","0","1","geq_200","lt_100","geq_4"
"1","0","1",24,42,4796,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"0","0","1",56,18,1224,4,3,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",36,42,909,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",50,13,4796,2,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",36,42,10477,4,4,1,1,"0","0","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,1577,4,4,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",22,42,4796,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","lt_1"
"1","0","1",32,42,4796,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",56,12,4796,4,3,1,1,"0","1","0","0","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",56,42,2835,4,4,1,1,"0","1","0","1","0","0","0","0","1","1","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",56,36,1569,4,2,1,1,"1","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",38,42,947,4,4,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","0",36,24,4796,3,4,2,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","geq_100_lt_500","geq_1_lt_4"
"1","0","1",56,42,4796,4,2,1,1,"0","1","0","1","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",34,15,4796,4,4,1,2,"0","1","0","0","0","0","0","0","0","0","0","0","lt_0","lt_100","lt_1"
"1","0","1",23,42,1262,4,3,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_500","geq_4"
"1","0","1",29,42,2896,4,3,1,1,"0","1","0","0","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,42,4031,4,4,1,2,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",56,42,4832,4,4,1,1,"1","1","0","0","0","0","0","0","1","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",56,12,7543,4,1,1,1,"1","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","0",56,42,2818,4,4,1,1,"0","0","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",56,42,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_1_lt_4"
"1","0","1",56,42,2284,4,1,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","geq_100_lt_500","geq_4"
"0","0","1",56,42,4796,4,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",35,42,4796,4,2,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","geq_500","geq_1_lt_4"
"1","0","1",56,12,4796,4,1,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_200","lt_100","geq_4"
"1","0","1",37,12,3391,2,4,1,1,"0","1","0","1","0","0","0","0","0","0","0","1","geq_0_lt_200","lt_100","geq_4"
"1","0","1",33,27,2410,4,4,2,1,"0","1","0","1","0","0","0","0","0","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",56,42,12204,4,2,1,1,"1","1","0","1","0","0","0","0","1","0","0","1","lt_0","lt_100","geq_4"
"1","0","1",56,38,3878,3,4,1,1,"1","1","0","0","0","0","0","0","0","0","0","0","geq_0_lt_200","lt_100","geq_4"
"0","0","0",23,42,1894,4,4,1,1,"0","1","0","0","0","0","0","0","0","0","1","1","geq_200","lt_100","geq_4"
"1","0","1",38,12,8947,2,2,1,2,"0","1","0","0","0","0","0","0","1","0","0","0","lt_0","lt_100","geq_4"
"1","0","1",28,18,3590,2,3,1,2,"1","1","0","0","0","0","0","0","0","1","0","1","lt_0","lt_100","geq_1_lt_4"
"1","0","1",30,12,3590,2,2,1,1,"0","1","0","0","0","0","0","0","1","0","0","0","geq_0_lt_200","lt_100","geq_1_lt_4"
"1","0","1",29,12,4771,4,2,1,2,"0","1","0","0","0","0","1","0","1","0","0","0","lt_0","geq_500","geq_1_lt_4"
