"population.numeric","householdsize.numeric","racepctblack.numeric","racePctWhite.numeric","racePctAsian.numeric","racePctHisp.numeric","agePct12t21.numeric","agePct12t29.numeric","agePct16t24.numeric","agePct65up.numeric","numbUrban.numeric","pctUrban.numeric","medIncome.numeric","pctWWage.numeric","pctWFarmSelf.numeric","pctWInvInc.numeric","pctWSocSec.numeric","pctWPubAsst.numeric","pctWRetire.numeric","medFamInc.numeric","perCapInc.numeric","whitePerCap.numeric","blackPerCap.numeric","indianPerCap.numeric","AsianPerCap.numeric","HispPerCap.numeric","NumUnderPov.numeric","PctPopUnderPov.numeric","PctLess9thGrade.numeric","PctNotHSGrad.numeric","PctBSorMore.numeric","PctUnemployed.numeric","PctEmploy.numeric","PctEmplManu.numeric","PctEmplProfServ.numeric","PctOccupManu.numeric","PctOccupMgmtProf.numeric","MalePctDivorce.numeric","MalePctNevMarr.numeric","FemalePctDiv.numeric","TotalPctDiv.numeric","PersPerFam.numeric","PctFam2Par.numeric","PctKids2Par.numeric","PctYoungKids2Par.numeric","PctTeen2Par.numeric","PctWorkMomYoungKids.numeric","PctWorkMom.numeric","NumIlleg.numeric","PctIlleg.numeric","NumImmig.numeric","PctImmigRecent.numeric","PctImmigRec5.numeric","PctImmigRec8.numeric","PctImmigRec10.numeric","PctRecentImmig.numeric","PctRecImmig5.numeric","PctRecImmig8.numeric","PctRecImmig10.numeric","PctSpeakEnglOnly.numeric","PctNotSpeakEnglWell.numeric","PctLargHouseFam.numeric","PctLargHouseOccup.numeric","PersPerOccupHous.numeric","PersPerOwnOccHous.numeric","PersPerRentOccHous.numeric","PctPersOwnOccup.numeric","PctPersDenseHous.numeric","PctHousLess3BR.numeric","MedNumBR.numeric","HousVacant.numeric","PctHousOccup.numeric","PctHousOwnOcc.numeric","PctVacantBoarded.numeric","PctVacMore6Mos.numeric","MedYrHousBuilt.numeric","PctHousNoPhone.numeric","PctWOFullPlumb.numeric","OwnOccLowQuart.numeric","OwnOccMedVal.numeric","OwnOccHiQuart.numeric","RentLowQ.numeric","RentMedian.numeric","RentHighQ.numeric","MedRent.numeric","MedRentPctHousInc.numeric","MedOwnCostPctInc.numeric","MedOwnCostPctIncNoMtg.numeric","NumInShelters.numeric","NumStreet.numeric","PctForeignBorn.numeric","PctBornSameState.numeric","PctSameHouse85.numeric","PctSameCity85.numeric","PctSameState85.numeric","LemasSwornFT.numeric","LemasSwFTPerPop.numeric","PctUsePubTrans.numeric","PolicCars.numeric","PolicOperBudg.numeric","unrelated_column_one","unrelated_column_two"
14155,2.27,0.91,94.59,0.25,1.63816092589249,10.63,20.6,10.84,20.4596439571834,11706,81.1302937634972,44672,80.07,0.13651707801347,61.51,36.13,3.57,24.45,52919,21339,18053,709,0,0,14602,407,4.41670325418468,3.07,31.2600387905166,7.91,4.33567516012893,56.8314003419053,18.3829970752727,18.52,10.4654096526885,26.0824837592617,8.45,27.53,9.98,4.85823159625754,3.04,82.09,89.98,92.3108363507191,93.52,54.4982149039209,71.52,29,1.42,1289,4.60330795894066,7.6071576404913,30.89,15.26,0.17,0.205320039228536,2.34140847722068,4,93.11,0.805881378129124,2.76840862842587,3.42,2.27,2.52,2.09,86.8915100441873,1.0797394337412,46.34,3,140,98.19,91.09,1.8602797345724,14.29,1957,1.00209037378896,0.18584069586359,56600,71800,88200,58000,308,351,698,97,380,23.8,20.1088699010822,13,0,0,2.27,64.76,73.071834451165,95.24,97.04,21.9,2458.9,1.14919219869189,"0","1"
74625,2.41,0.13,89.44,0.621144713399311,1.48824377962854,14.22,23.999903064887,11.2237392872525,6.88892435840331,74623,10.521335207671,25601,87.53,0.3,53.17,25.06,3.17,9.57,41945,15393,15776,3539,10999,5797,10976,5043,5.44869239696767,2.73,19.6534908487586,18.175924110068,4.1160573095642,56.82,7.28,19.46,8.87,34.37,11.23,29,15.41,9.25,3.33,81.63,79.08,85.98,83.66,59.94,69.7527474913001,490,1.77,698,18.27,49.58,47.0830951073486,44.05,1.21435513169815,0.52,1.32,0.41,90.77,2.19318858661223,3.79332199206576,2.1,2.44962830966183,2.88,1.79,66.1124646594189,1.24313206469174,48.3809656658582,3,620,92.4845477951566,59.8687725084896,3.8424794694533,41.8214259640872,1952,2.97005437809353,0.19509242159004,40831,162646,112762,18000,293,469,425,133,477,24.2221424045507,24.0509385502276,13.5,14,0,19.04,71.55,57.16,85.3146387521348,86.32,24.3218171920627,2140.60825208784,1.18251601803582,"1","0"
34378,2.85358336955154,4.6,86.9612277686689,0.72132109302717,1.02,14.701151147089,38.5272695665869,13.18,3.35723301086109,28173,0,24055,68.0184671623586,1.13,28.6415994684212,29.9968020841479,10.03,13.9,23681,15590,17135,5501,9415,7019,10921,14240,16.7836820712235,11.05,32.9,11.27,7.06,59.24,10.43,26.51,20.5018997373711,22.2,19.09,26.1603396692034,15.05,17.1769045776129,4.24465016348909,57.359419206803,50.1369180320017,76.08163349413,54.7914744160883,54.3351340171912,48.5758352914406,965,9.21290488451409,4011,12.45,12.7676182627026,53.9757086546424,24.71,0.168595379653077,3.96726941398655,2.98,4.45581991568518,53.54,0.41112106221728,12.2,6.25692109694705,3.33,3.35019065824803,2.23,60.63,3.94,63.29,2,2085,91.614209130664,50.1368620916254,1.43,30.7386039335094,1962,7.15863080537257,0.46,114309,72684,97692,87844,149,162,483,172,520,26.8,26.2,11.8,10,0,0.663639582679607,68.75,57.118782272283,79.96,87.25,101.731927175106,4222.7,0.100513500068337,"1","0"
12841,3.6548198985223,13.8606769107608,92.89,3.26,9.18,15.593321024254,28.9920414655795,12.4629167683485,10,10257,100,23815,86.7018490199791,0.792590112100976,38.5296770705593,12.4807253892929,3.60526283163888,11.3798339888609,28484,13252,9889,0,11053,11024,5783,1157,8.2222646880631,8.75280101160752,29.35,19.8318645450636,4.95057269136421,65.3118405498083,7.45,15.23,14.556613779231,16.5971402277984,13.0719063946294,21.1334174278115,10.42,15.2604196716969,3.29,81.4476038115184,81.47,72.97,69.4711015238706,56.307995011902,61.76,126,2.24777919569518,569,10.6549147662637,19.6725596530503,22.1993470383436,22.83,0.31,0.742091834410094,1.1,0.53,91.13,1.53,4.54399585169895,4.58,2.8285239585489,2.68873085231287,3.03781606152421,72.6563536450694,5.32,44.6694517790324,3,420,95.9370644190628,77.58,1.01995066989291,40.05,1965,7.18583671797067,0.213828595870485,51112,64194,74809,24929,293,368,391,128,419,24.5092900197953,15.7320717681199,13.3,0,0,5.65299441765528,27.8109503126587,44.2980335603282,73.3405603223224,32.83,25.4183623868817,761.96039046826,1.89121459161863,"1","0"
44972,3.19,8.54,62.97,0.45,8.30204821298522,25.65,31.4830615978316,31.39,8.07,96086,100,21887,71.6678781446908,1.15,28.63,17.1946604032628,9.72537810169161,16.1092674615607,28596,15696,15035,8842,32563,13792,8505,4279,21.3815793994628,9.24,20.5508626213484,20.2,6.875453767435,55.7310889850836,16.81,33.5982101549674,9.76,25.11,8.68,33.493694301645,11.16,12.3379558683187,3.51,53.33,49.03,64.6326049759239,57.87,55.76,68.66,2209,9.77,253,20.9770023287088,25.6437619222204,52.2748045436263,42.0894863382882,3.72,3.14629570264369,3.71,4.27202645266429,93.7103299441747,0.44,5.75840895172209,2.93637025493197,2.38072373988728,2.6345297661672,2.29,42.07,5.43352727000912,58.4805311723737,3,1988,94.2769578253571,42.12,1.35,38.2529629140099,1972,6.63536625041316,0.322266927976161,30400,60497,100163,51709,167,459,697,151,361,30.8,18.8630688843628,18,3,7,0.8,49.54,54.77,79.42,92.2281654875663,10.894764801239,2726.31830485314,2.75172253173776,"0","0"
11069,2.44830248061102,4.07,93.41,0.72,4.7882042559733,14.0718181944452,29.49,15.44,15.05,57407,100,38859,76.7675443820779,0.53,47.55,32.1307794352807,5.73,14.4623687009265,44480,15798,14455,7535,22997,8533,11484,5391,6.93,7.38,35.0536234294996,23.66,7.53049414461013,60.3995858005683,13.6635244404571,19.03,20.0382808119804,30.53,5.24,39.8,12.82,10.8593055550692,3.37,69.7659104508627,73.3076568657439,91.86,70.3117797213653,61.63,67.67,695,1.83439633336539,7391,1.15,18.65,28.57,24.6158328584954,1.35641488923691,2.37858614314037,1.31288952609524,2.28277444889769,84.1473652791216,1.45,7.65,2.85820967430249,2.54291975313022,2.78298898697365,2.21,44.91,1.16,57.8867223782092,3,445,90.57,59.12,8.35,44.3746276945248,1939,0.86,0.62,156600,182400,134500,62300,403,516,625,246,493,25.2437096449081,23.1,14.1,0,0,7.90890563196503,66.93,60.2233285691092,78.8389619802233,92.53,1.38270648233593,10461.416231006,17.0575178445814,"1","1"
11671,2.7535042894911,1.07151310122727,83.69,2.34787771434523,2.7872181393144,12.2195211507062,18.7844897438539,11.750504835844,12.1,6755,100,53140,82.98,1.2,70.94,32.3496411869349,1.25209525012334,14.2300848633284,95602,40660,44179,101964,10131,15091,19073,388,2.25,1.5021735808199,6.89310668848144,57.87,3.4106100309547,56.34,13.27,31.5999960583961,2.65,49.7310112137549,5.78677957423652,24.0067190227549,7.02,6.42,3.02,91.1633715643928,89.2,96.2,84.55,53.1281009757829,46.2,0,0.1,4478,12.6707119392107,18.36,28.97,30.2707213507065,1.16,0.5211898903572,2.02,4.53979237929996,81.1,1,3.63,2.7734593066449,2.54026281732135,2.94452068130951,2.28,95.78,0.19,13.56,4,432,96.9237921362898,89.43,0.98894481599098,33.3838362057173,1960,0,0.072035840821142,162800,98500,500001,234205,544,611,616,267,788,20.4022307087434,22.0758982782718,11.7,0,0,4.15293450188125,20.2,68.81,87.6693833840592,94.9614552380703,31.5144274409628,2262.3,7.9639426515585,"0","1"
269063,2.59,6.7395439771493,65.64,3.89,31.5710201390227,14.534706498795,29.51,12.5173583356508,13.0471230375627,654184,100,27631,61.5582719055718,0.44,41.65,25.4850235512666,20.824333881156,10.53,26397,14516,11210,10838,7750,7737,10641,132605,11.5692350834988,12.62,18.9763893020153,18.7856972991629,9.91,57.63,9.41,18.82,17.5736676369871,23.0908123893694,12.1819976218751,42.34,17.3,11.66,3.2,74.3494700068282,51.0803627627715,63.0520588229317,73.4237690768174,65.8005432825629,76.4,42040,8.63917703212549,3723,15.5484146423234,28.56,48.91,61.57,0.6437241707944,1.84426680758595,2.0690263251448,1.67811740846373,90.83,10.9835524144148,11.6835363664913,2.81502586979729,2.69668992092755,2.15,2.36,33.1510012908156,15.9667678109929,47.3330091483006,2,2165,86.526527947858,56.64,9.76,38.1072350887489,1964,9.14,0.633196547519571,35695,50400,70600,65112,305,346,372,140,492,24.3,24.6,15.5,18,16,3.39,72.2672337415,45.1132179557602,84.79,78.2405224181556,39.4,1035.9,1.88437320186136,"0","0"
15085,2.49,15.37,78.28,1.38,1.22,10.981248710528,23.82,11.09,15.25,0,87.9779953043908,20745,76.08,2.02120105171887,29.58,34.77,6.53,18.79,31552,12845,18662,5446,16752,18742,6043,2257,18.1329222476125,18.01,35.02,18.81,7.66834763988852,56.38,34.12,32.64,18.42,44.29,9.72,23.84,15.42,13.62,2.8,75.47,73.57,77.52,64.88,62.08,67.2846348122088,189,3.79,96,12.78,4.39,36.09,36.09,0,0.28,0.32,0.295202351023132,94.28,0.29,1.97229878601308,1.5,2.25,2.33,1.69,67.96,1.37,53.4118222563574,2,304,92.22,59.99,1.64,40.38,1963,5.45698595532837,0.248601602755176,19700,83200,124600,45200,134,391,297,108,301,25.3,17.3317802409952,12.2,0,0,0.88,65.68,57.57,85.42,89.6565320754051,2.4,4434.6,0,"1","0"
21109,2.93,6.14239927082788,96.35,1.05,1.32,13.3493299151259,24.64,12.417416172175,7.93061170446531,5098,88.97,44650,82.81,0.59,48.4441874651246,12.8597781593562,4.98897440945264,14.2437235460508,62444,19933,20772,16962,58442,15931,14951,321,2.28907716831348,6.19,12.5847439134602,22.04,3.13,64.5,10.96,27.9,8.39,49.249628186007,6.73383550074572,29.2857851828712,10.73,8.09,3.18,91.2253295636891,87.2097164742835,88.6994872095436,87.78,41.9881200094707,58.4215974493821,161,0.32,1404,7.2,28.81,17.0394869442532,37.1386016124859,0.49,0.0978400293846304,0.197747662025504,2.06,94.745981533293,1.51,3.76952327501494,4.08,2.67,2.87646369114596,1.95,77.7643109755055,1.36850745372785,5.55989401839829,3,474,86.3966063614492,81.879666811577,1.54,24.3981683465963,1966,0.468622976343613,0.26,170359,202462,284652,58999,359,1001,823,247,819,24.1,17.9782592316469,11.1,7,0,6.42209351938063,62.8781599005684,47.1379947057925,81.09,89.1254998666195,46.5310691591818,923.666205972736,1.85,"1","1"
18942,2.79,31.3228714853028,55.0091722386051,0.601745417936084,0.856279006314774,14.3939320342382,25.0560920117345,10.7,13.0393454614313,0,100,35601,68.57,0.812848959470477,21.03,26.8968539994303,6.53059707019478,11.06,28226,13840,15035,7297,7393,17348,9267,4929,9.82732805563137,11.7814445810765,39.4037983809691,15.8661699005946,8.57077123050578,57.4,22.87,25.7987146443687,16.4935041181277,33.3022755706962,12.153785774804,44.5355217621351,14.06,12.4772603867917,3.45,59.79,53.04,70.0374077175868,60.0448343767846,67.829985985565,79.8612619671971,1342,13.88,1308,15.81,0.364554002531801,16.4773109062435,39.1146003013849,1.78707232380131,0.172964645358734,0.228430902543478,0.398683751602657,93.2087573188792,0.52,7.6,2.48527921736861,2.36756653720513,2.54,2.42,57.3546240766626,5.29744025834836,53.1448377493536,3,1173,92.8969642671011,53.7517086910084,0.295961638124039,32.58,1967,16.7344791742973,0.31,111574,52216,88573,30203,163,229,532,215,270,26.2,17.7,12.2670200476733,0,9,2.92,68.86,33.41,89.7048349536816,87.1180261374017,10.505262336523,4302.17907920349,0,"0","0"
63688,2.42,11.5042784861413,85.8425422901101,2.46,14.3,14.4811592905503,33.76,11.98,8.08146021871362,44013,40.7182407377008,35723,81.7111786324283,1.10076901130844,38.0906011678325,28.21,9.71021237926092,16.83,41974,15852,15333,10608,13151,11870,10817,3121,21.73,13.5886120712726,31.2581625416999,16.6214886720137,4.60447336950495,50.91,29.97,18.6238891549921,12.2715478552723,22.8292000170052,10.1828397339676,34.47,12.06,11.1406076687109,3.11099540047348,80.3501084846258,60.839948280373,90.89,75.22,57.798268098856,71.91,602,3.84947794440202,4134,33.16,28.5238213493815,36.5229507861007,38.7708300951325,1.09,0.554957583566817,1.07253466341955,0.57,85.8638965208549,1.10541894498281,3.13312553479802,2.18419537123603,2.31,2.92671071279328,2.14556805751286,52.86,2.14905151656674,57.29,3,2669,91.7123397532385,81.7087233257666,1.27460161353306,43.9799620507564,1966,1.91,0.15,126300,147000,84131,64900,437,270,630,147,401,26.4,20.9852572380255,12.6270017599842,0,0,8.37,60.4913323442048,59.12144711279,86.9740785695333,91.8014615289851,59.0636728246696,4263.90374990975,4.67699932785705,"0","0"
