"population.numeric","householdsize.numeric","racepctblack.numeric","racePctWhite.numeric","racePctAsian.numeric","racePctHisp.numeric","agePct12t21.numeric","agePct12t29.numeric","agePct16t24.numeric","agePct65up.numeric","numbUrban.numeric","pctUrban.numeric","medIncome.numeric","pctWWage.numeric","pctWFarmSelf.numeric","pctWInvInc.numeric","pctWSocSec.numeric","pctWPubAsst.numeric","pctWRetire.numeric","medFamInc.numeric","perCapInc.numeric","whitePerCap.numeric","blackPerCap.numeric","indianPerCap.numeric","AsianPerCap.numeric","HispPerCap.numeric","NumUnderPov.numeric","PctPopUnderPov.numeric","PctLess9thGrade.numeric","PctNotHSGrad.numeric","PctBSorMore.numeric","PctUnemployed.numeric","PctEmploy.numeric","PctEmplManu.numeric","PctEmplProfServ.numeric","PctOccupManu.numeric","PctOccupMgmtProf.numeric","MalePctDivorce.numeric","MalePctNevMarr.numeric","FemalePctDiv.numeric","TotalPctDiv.numeric","PersPerFam.numeric","PctFam2Par.numeric","PctKids2Par.numeric","PctYoungKids2Par.numeric","PctTeen2Par.numeric","PctWorkMomYoungKids.numeric","PctWorkMom.numeric","NumIlleg.numeric","PctIlleg.numeric","NumImmig.numeric","PctImmigRecent.numeric","PctImmigRec5.numeric","PctImmigRec8.numeric","PctImmigRec10.numeric","PctRecentImmig.numeric","PctRecImmig5.numeric","PctRecImmig8.numeric","PctRecImmig10.numeric","PctSpeakEnglOnly.numeric","PctNotSpeakEnglWell.numeric","PctLargHouseFam.numeric","PctLargHouseOccup.numeric","PersPerOccupHous.numeric","PersPerOwnOccHous.numeric","PersPerRentOccHous.numeric","PctPersOwnOccup.numeric","PctPersDenseHous.numeric","PctHousLess3BR.numeric","MedNumBR.numeric","HousVacant.numeric","PctHousOccup.numeric","PctHousOwnOcc.numeric","PctVacantBoarded.numeric","PctVacMore6Mos.numeric","MedYrHousBuilt.numeric","PctHousNoPhone.numeric","PctWOFullPlumb.numeric","OwnOccLowQuart.numeric","OwnOccMedVal.numeric","OwnOccHiQuart.numeric","RentLowQ.numeric","RentMedian.numeric","RentHighQ.numeric","MedRent.numeric","MedRentPctHousInc.numeric","MedOwnCostPctInc.numeric","MedOwnCostPctIncNoMtg.numeric","NumInShelters.numeric","NumStreet.numeric","PctForeignBorn.numeric","PctBornSameState.numeric","PctSameHouse85.numeric","PctSameCity85.numeric","PctSameState85.numeric","LemasSwornFT.numeric","LemasSwFTPerPop.numeric","PctUsePubTrans.numeric","PolicCars.numeric","PolicOperBudg.numeric","unrelated_column_one","unrelated_column_two"
27197,2.55,0.58,96.92,0.8,3.91,15.1,25.7454787985173,10.92,14.19,0,0,21344,75.93,3.34,44.66,13.68,4.57,13.7,46507,10964,11156,8691,4626,3289,6928,1453,1.82,6.31,20.81,20.51,2.18,69.4,19.68,21.3822239206048,15.59,24.31,6.68692256002687,28.93,7.68404926337302,8.43337381485539,3.36,77.28,87.33,85.09,78.69,77.04,82.87,73,1.91,103,4.85,4.85,3.18,27.18,0.222819871230361,0.41,0.14,0.682301667598076,91.3,0.822134059799525,3.71,2.35,2.36,3.15,1.87,88.9469390128553,1.7,14.1,3,49,95.36,61,2.04,38.43,1973,4.54,0.34,37500,88400,97262,29100,164,390,468,110,436,25.0727812833929,16.4,11.7,0,0,4.31,67.51,48.87,77.11,84.84,7.7,1887.2,0,"0","1"
10466,2.3,1.39,98.1,0.64,5.27,12.65,23.37,12.66,19.66,11005,100,37683,82.3,0.54,37.59,23.68,7.14,17.47,43414,19038,19070,32182,8797,10134,9812,838,8.02,5.66,14.63,19.66,7.31,62.77,3.7,16.61,5.35,23.7,8.86,36.62,14.04,10.72,2.87,70.43,67.48,89.89,69.84,50.68,65.72,213,2.09,564,4.64,12.1,15.6,23.58,0.37,0.97,1.14,1.27,91.99,1.02,3.57,2.28,2.3,2.42,2.5,69.74,2.11,43.32,3,2473,72.07,60.32,0.57,62.96,1945,1.11,1.2,106000,137700,187100,66300,452,580,680,333,797,28.9,22.8,16.3,56,0,5.39,78.48,59.52,85.42,92.12,3.1,4955.4,8.66,"0","1"
24730,2.34,10.14,50.4287846435901,0.67,9.13,11.49,28.2404078969973,13.2177112633393,15.6504997226642,0,0,20927,78.21,0.44,24.41,44.3,10.6370560596138,12.2806366896536,40696,9717,11359,12191,11496,41141,8886,3292,9.28,5.62,39.46,18.39,10.89,62.7,26.25,30.2114060437555,24.77,25.1549142870097,8.11,30.66,9.59,13.5713927382526,3.09,73.0774641480421,70.75,76.9,55.58,46.01,72.41,1613,1.86,619,10.34,11.63,33.7475019282118,19.71,0.32,0.37,12.58,0.49,94.0191941407043,0.6,8.94,2.51,2.32,2.55,2.05,64.84,2.84981606912566,45.4934115566453,3,769,93.22,60.33,2.21,56.83,1958,2.91,0.5,33700,41223,53363,37800,179,581,312,133,306,30.5,19.3,14.6,0,1,9.7,82.6603748514596,54.6961737125996,90.66,95.63,6.2,2227.90864164485,14.2919407395693,"1","1"
18028,2.93,8.43,90.66,0.95,1.05,12.72,22.53,12.35,7.44864825702738,0,63.1157066445635,43968,75.69,0.28,31.35,33.16,2.36703592968949,9.80375613168037,101835,19066,12299,17440,3956,20030,9750,517,2.52654434179965,7.76300336780725,41.92,21.03,6.16,73.2232600329816,5.94947747369763,26.9687254191539,10.83,17.76,11.6,26.11,13.33,12.52,3.01,71.9,83.47,89.05,73.18,68.15,70.8125305343466,129,1.85,1147,3.11,14.73,24.3801034225275,23.6,0.04,0.04,0.125774253708466,0.32,94.93,0.58,3.78,2.94,2.8146284206716,2.94,2.2152880113114,88.21,2.21,9.88676220578142,3,371,97.08,85.785731437824,0.738322497578338,36.92,1946,8.09,0.68,63000,81000,500001,42400,252,657,417,803,603,26.1060271277403,21.9,11.7,0,0,1.36,72.3,52.55,78.41,95.4,9.6,1009.8,1.27,"1","0"
23799,2.6,0.22,48.29,0.32,2.93222360567812,15.69,30.13,16.31,12.4529599663336,0,100,19030,70.2311311669089,0.21,26.35,27.95,6.12,13.88,31882,10188,12703,12929,0,5656,7920,9203,11.73,14.83,32.49,13.8557416169369,7.58,55.44,24.87,16.42,28.93,9.35,12.55,34.57,13.71,12.9562828514042,3.29,73.78,68.98,64.5697168364065,52.59,66.8,65.2947835617753,2224,9.53685666619179,1762,1.85,4.76,4.76,4.76,0,0,0.13,0.1,88.39,1.78966595645994,7,5.24,2.86,2.58,2.93,75.75,5.72,40.24,3,1143,92.29,61.08,9.58,37.2454037784552,1956,5.03,0.14,28100,44900,61200,17400,147,238,333,186,344,23.6,14.6,13.7,0,0,2.74,66.36,59.77,90.71,92.72,11.9,2004,0.33,"0","0"
51664,2.76,12.96,80.24,3.77414579820509,92.1835820701004,14.05,28.6,13.95,10.76,92788,100,31712,72.2895582568832,0.86,31.53,25.67,14.5,13.75,33454,13528,14569,9428,9675,10390,6980,12396,12.12,8.32600936502529,28.2595197209747,27.26,5.43,60.71,7.98719535487393,22.64,9.44726288269895,30.35,9.3,42.45,13.49,12.0611844215294,3.32,66.58,61.08,56.9765714627225,76.92,58.98,62.5415031102998,4850,6.75,1398,19.5725552949697,28.56,36.48,44.08,0.34,0.56648828514386,4.09,4.94,67.1032721295192,3.44,7.54,5.35,2.76,3.06,2.41,71.2,5.00923279127882,49.3,3,2526,92.86,53.32,5.50144656383588,31.31,1954,5.64,0.65,37209,52200,148400,35300,164,491,561,189,629,29.3,18.1,14.5650608860732,133,25,7.03700970392985,55.3914075800683,48.07,78.78,84.0477750825975,801.7,6427.96637445972,5.54,"1","1"
14852,2.8,4.11,89.87,9.27,4.78,13.3703404079191,23.72,13.1,13.601695102863,14852,100,61271,75.5,0.82,67.04,30.73,10.7590585323796,11.7738550236356,64560,10809,14051,17242,23261,13022,3758,459,19.8183582320623,4.44,10.16,45.16,2.5,72.97,18.3592646420281,26.07,28.06,19.5685346297175,7.41,30.42,9.6,12.3735135904389,3.1,85,60.5,94.34,80.833887744816,60.14,74.87,141,4.17140761465765,2310,31.86,38.92,49.18,58.27,4.96,0.74,7.65,9.06,79.61,4.69,3.33585417071357,3.92,2.79,2.32,2.38,59.0182092512352,3.15,52.9121164323079,2,1700,94.273337054799,60.8765681985021,1.83,28.66,1962,0.32,0,26561,46673,255100,45476,660,305,1001,133,930,25.1,18.6,11.9,0,0,15.55,23.6,55.7,88.83,77.68,4.5,2575.74541907435,0.0852858604164793,"1","0"
54021,2.45,3.31,84.12,2.03,3.57,11.86,27.72,13.18,10.39,11341,100,81957,81.36,1.22,49.03,27.86,3.86,16.83,43723,15810,16291,13643,14383,15610,12975,3190,6.06,8.49,25.52,39.77,3.26753611935923,61.62,18.23,23.03,7.13,23.77,9.31,27.9760909026861,9.58522643163334,10.93,3.05,71.24,68.64,97.6,92.7738323428249,59.63,68.59,1311,3.55,1039,13.03,11.4461843887266,31.3,39.68,1.09,1.71,2.62,3.32,95.7065134430708,0.66,4.24,5.03771607730538,2.59,2.73,2.14,93.2508682766324,0.24,57.29,3,775,93.85,90.24,0,55.88,1971,0.2,0.18,66500,147000,130007,44400,352,534,750,185,706,23.7247440670462,23.6,15,0,0,4.83348704049364,37.5974657996744,64.92,70.1094102558959,85.7836667743698,33.6,4812.3,3.35,"0","0"
64942,3.09,13.7437232986814,74.55,3.17,13.78,13.25,27.2841518826643,11.39,7.6125060625677,63126,68.24,39916,84.63,0.92,53.79,24.44,4.03,14.81135080078,41725,21764,22545,11691,18008,22607,10402,4284,6.84,4.12,24.15,35.8,4.81,67.0454232749017,13.97,22.6,10.62,24.1,10.82,30.1,12.9512196024259,9.94,2.92,77.19,75.48,83.47,75.1721871275082,63,66.55,837,2.06,731,13.2670982780913,22.1105204347149,24.9,24.9,0.19,3.67,4.77,0.6,93.57,3.78,4.27,5.07738687337376,2.96,2.9,2.39,63.5,4.11,49.28,3,2240,91.78,62.24,0.54,12.68,1980,2.07938793291803,0.23,76500,255900,132700,52865,431,711,910,201,774,27.9285750177767,27.4,14.2202641761784,61,936,12.68,52.55,31.55,66.1121194653213,62.449453695938,59.8786727576672,778.639972511819,3.942575439595,"1","1"
12875,2.96,0.8,97.85,0.62,1.04,13.85,29.26,16.22,10.2,5382,52.81,25324,81.77,1.63,46.9087448752811,27.88,3.37,18.5533929876611,47650,18029,13810,7575,11750,17996,10430,400,4.1,6.53,21.5,17.4761295257509,5.55,59.54,17.95,21.275550037967,14.2,26.14,8.32410211930051,32.14,7.66,8.13,3.16752133711552,87.01,83.27,94.84,80.72,60.85,76.91,79,0.54,48,30.59,12.71,11.6125696866214,15.5911625625938,0.91,1.05,0.164447038727812,0.07,94.24,0.63,3.35,3.7,2.82,3.04,2.26094784346099,80.67,1.39,35.49,3,311,94.3731336714451,80.0680337499206,3.51,57.237706356924,1962,4.15947729165666,0.20655292066435,43229,123500,63055,30500,313,467,333,259,330,23.8440738884422,21.7,12.5,0,0,5.49,74.3577644298784,59.1013070088252,90.75,93.73,7.86731004910544,421,1.1,"0","0"
12959,3.01,1.62563708480913,85.03,32.33,2.5,9.11,24.3217669190156,14.31,27.21,46237,100,100077,70.07,1.19,56.04,36.5767271252085,1.1,22.87,105123,16668,59612,60000,13762,9480,28906,2015,3.88,1.51,35.31,29.5781473229173,5.26,50.58,23.6825328504108,22.3349475034326,9.31570952421054,44.65,12.1770369480364,26.64,6.27,4.4,3.23,68.83,68.3791586509456,87.32,81.88,54.7882858324144,63.18,60,0.6,3708,14.1814160741819,24.7,41.21,51.29,4.51,7.07,3.27712828322779,1.29,65.55,2.7917290636152,6.17,1.79,2.98,2.96,2.08310084430501,69.6223194363217,4.49,13.71,3,162,96.37,93.91,0,45.06,1961,0.19,0,500001,138600,500001,40282,340,1001,1001,255,716,29.4464255163446,18.0204066251249,11.8,0,0,10.5603346459816,40.64,64.62,93.79,88.98,3.9,3087.5,0.99,"0","0"
29721,2.34,3.52,95.13,1.03,1.7,10.52,18.8,11.39,22.59,21159,100,52442,75.6924468711205,1.03822666887815,38.3032146875126,18.35,4.52,26.5,37695,9110,12255,5668,22920,23131,19684,2644,15.7569043250413,17.4471151369562,23.58871314136,49.32,4.21,46.72,22.0163243494928,27.27,7.13,28.3494731009752,8.06637937948108,22.21,11.99,10.31,2.75,77.1168028851505,68.8095037928596,86.68,73.25,66.0701840581621,70.28,276,1.18,603,42.3096717195213,7.12,9.74,85.1946059091452,0.41,0.43,7.97,0.83,94.6619800840318,0.79582336996682,2.01,6.4454570747912,2.52,2.37,2.13,45.8426585861295,2.116029008599,43.28,3,1487,96.0429986567206,76.93,5.77276667695182,27.7618098625168,1975,1.73,0.08,43700,49800,128900,57900,335,449,886,241,799,28.3,21.8,12.7,0,0,16.4431205043321,22.65,46.85,70.75,77.44,26.1,8516.52083408532,0.24,"0","1"
73552,2.52,3.62759632490498,97.7,0.41,0.62,12.95,26.14,15.0116436577154,8.75697768939193,56341,0,17391,82.8156414483651,0.342733504675174,38.26,21.45,19.98,12.1756657659976,26082,10162,13649,11260,7618,30328,4289,10742,23.2,11.04,27.26,11.04,7.39,52.44,19.5189964213044,29.0128739068432,19.5374686291628,18.58,14.0863423041875,32.29,16.38,14.39,3.01,68.147024971225,62.92,66.72,75.17,62.8310986195163,61.1,1713,2.74,9125,0,19.6668760908923,5.73,5.73,2.01,0.1,0.1,0.219150950105395,25.8997009189675,2.5605931550893,3.98,3.55,2.25,2.63,2.33200348011839,51.5,4.79,75.3135269929376,2,384,91.0911790030263,46.43,1.92,54.63,1939,5.56,0.23,86700,39000,69900,22800,169,227,309,126,438,32.9206016039709,21.6,14.2,0,0,6.30192583178403,42.42,45.7246972143464,55.5742703110748,91.1568499497363,30.8,5624.2,0.73,"0","1"
47358,2.83,0.34,98.58,1,0.61,13.62,24.2105775805314,11.74,8.8,0,78.6915556080639,42095,88.74,0.559985121153295,55.4,22.89,3.61008594797303,17.74,42245,15806,16705,23833,44830,18323,10117,1351,2.87,5.74,19.7669316344336,22.32,3.86,68.96,28.78,34.4804118370078,14.79,30.01,6.86,24.03,11.7831814645231,8.25,3.23315762739008,83.646442536364,85.6702730615437,95.15,80.4432964533195,59.52,70.42,134,0.4,1298,5.93,13.980379880704,16.87,9.32,0.09,0.0562596010540922,0.24,1.04,95.25,0.44,3.93,2.13,2.38799902001396,2.89,2.41,69.2880149353544,0.71,38.1088796666761,3,436,97.43,75.7409448462166,1.61,15.79,1969,0.77,0.36,68100,56600,97117,31104,278,470,630,350,557,24.9,19.6,12.3,0,0,2.82,74.38,61.84,79.49,95.16,6.12173229362815,3913.25323639691,0.4,"1","0"
17818,3.47899717452936,3.25,95.34,0.51,81.7917388166502,13.4716759576276,22.59,10.15,13.6315106218727,30601,100,32002,77.0170344299404,0.38,50.91,23.25,7.6515133471461,16.2162058505168,35632,14914,15065,9090,24474,7762,12058,5604,4.78,11.4335132668866,15.17,18.13,11.7637810917245,63.66,14.43,28.85,12.09,26.24,11.77,21.15,20.4332853732142,11.53,2.86,76.36,74.31,58.0136912160087,78.44,70.11,77.84,5135,1.26,13172,5.44,9.37,30.8042506798698,58.66,0.06,3.08,2.83,0.1,96.69,5.88139694734476,2.46,4.93,2.39,2.51,2.41,60.7447439439851,21.9583305843081,63.497957421341,3,519,89.2782609009789,59.0445250088155,0.39,24.08,1962,0.69,0.15,110730,65979,78500,45152,289,352,467,133,427,29.3,17.3,11.4,1843,0,15.9361056784377,69.21,41.283856587531,82.95,83.6434327674122,10.3,6932.1265081941,0.96,"0","0"
163860,2.55,0.8,76.3639476259751,0.78,0.8,11.33,27.23,23.96,12.7987384663243,55530,78.51,26630,77.5913636884652,0.16,36.0312568113022,27.07,3.76,19.15,46980,10724,18053,21172,12000,5325,8390,8804,4.56,8.73,20.88,18.61,4.71,66.91,28.3162370465199,21.64,11.7818587642536,26.49,7.93,28.22,14.7311432739161,8.73,3.01,82.09,34.3913785369787,89.36,77.0672655420067,53.82,69.15,139,1.42,1209,4.1,30.752659417858,12.7,21.29,0.15,0.2,1.43,0.241409183098003,89.72,3.13,13.13,3.21634119029002,2.55,3.4,2.13,59.9695862024277,0.95,67.53,2,273,95.35,71.48,2.2,40.48,1959,1,0,60252,65534,95548,58000,132,347,317,261,600,23.8,22.9,13.5,116,0,1.93184034558168,77.2,65.56,85.28,95.23,53.7879129524498,7266.22288270943,1.39,"1","1"
